Unnamed: 0,Year,District,IPC,Children,SC,SLL,ST,Women
4266,2021,Poonch,2,10.0,0.0,5,0.0,0.0
4267,2021,Pulwama,1,11.0,0.0,21,0.0,0.0
4268,2021,Rajouri,37,10.0,0.0,242,0.0,0.0
4269,2021,Ramban,107,12.0,0.0,1,0.0,0.0
4270,2021,Reasi,31,6.0,0.0,1,0.0,0.0
4271,2021,Samba,18,7.0,0.0,0,0.0,0.0
4272,2021,Shopian,53,6.0,0.0,0,0.0,0.0
4273,2021,Srinagar,101,21.0,0.0,5,0.0,0.0
4274,2021,Udhampur,23,20.0,6.0,2,0.0,0.0
4275,2021,Bokaro,214,49.0,0.0,135,0.0,0.0
4276,2021,Chatra,205,40.0,0.0,60,0.0,0.0
4277,2021,Deoghar,420,26.0,0.0,105,0.0,0.0
4278,2021,Dhanbad,732,109.0,0.0,175,0.0,0.0
4279,2021,Dumka,84,38.0,0.0,24,0.0,0.0
4280,2021,Garhwa,106,77.0,0.0,305,0.0,0.0
4281,2021,Giridih,488,5.0,0.0,206,0.0,0.0
4282,2021,Godda,801,0.0,0.0,6,0.0,0.0
4283,2021,Gumla,60,34.0,0.0,30,0.0,0.0
4284,2021,Hazaribagh,2,55.0,0.0,188,0.0,0.0
4285,2021,Jamtara,26,19.0,0.0,20,0.0,8.0
4286,2021,Khunti,92,20.0,0.0,42,0.0,0.0
4287,2021,Koderma,20,25.0,0.0,15,0.0,0.0
4288,2021,Latehar,24,44.0,0.0,52,0.0,0.0
4289,2021,Pakur,419,0.0,0.0,17,0.0,0.0
4290,2021,Palamu,0,52.0,0.0,174,0.0,0.0
4291,2021,Ramgarh,30,16.0,0.0,15,0.0,0.0
4292,2021,Ranchi,467,30.0,0.0,407,0.0,0.0
4293,2021,Sahebganj,350,46.0,0.0,15,0.0,0.0
4294,2021,Simdega,0,0.0,0.0,116,0.0,0.0
4295,2021,Bagalkot,80,85.0,0.0,4,0.0,0.0
4296,2021,Bidar,76,43.0,0.0,6,0.0,0.0
4297,2021,Vijayapura,371,76.0,0.0,14,0.0,0.0
4298,2021,Chikkamagaluru,115,128.0,0.0,4,1.0,0.0
4299,2021,Chitradurga,72,86.0,0.0,2,2.0,0.0
4300,2021,Dakshina Kannada,83,74.0,0.0,1,0.0,0.0
4301,2021,Davanagere,40,93.0,0.0,9,0.0,0.0
4302,2021,Dharwad,22,39.0,0.0,6,0.0,0.0
4303,2021,Gadag,18,24.0,0.0,10,0.0,0.0
4304,2021,Hassan,526,163.0,0.0,66,0.0,0.0
4305,2021,Haveri,151,78.0,0.0,12,0.0,0.0
4306,2021,Kodagu,142,66.0,0.0,3,0.0,0.0
4307,2021,Kolar,73,68.0,0.0,9,0.0,0.0
4308,2021,Koppal,218,48.0,0.0,11,0.0,0.0
4309,2021,Mandya,427,120.0,0.0,0,0.0,0.0
4310,2021,Raichur,169,66.0,0.0,7,0.0,0.0
4311,2021,Ramanagara,70,126.0,0.0,0,0.0,0.0
4312,2021,Shimoga,12,153.0,0.0,80,0.0,0.0
4313,2021,Udupi,373,71.0,0.0,6,0.0,0.0
4314,2021,Uttara Kannada,122,66.0,0.0,0,0.0,0.0
4315,2021,Idukki,97,214.0,0.0,64,0.0,0.0
4316,2021,Kottayam,271,130.0,0.0,5,0.0,0.0
4317,2021,Malappuram,367,309.0,0.0,1,0.0,0.0
4318,2021,Palakkad,98,197.0,0.0,8,0.0,0.0
4319,2021,Pathanamthitta,55,157.0,0.0,0,0.0,0.0
4320,2021,Alirajpur,25,117.0,0.0,0,0.0,0.0
4321,2021,Anuppur,53,62.0,0.0,17,0.0,0.0
4322,2021,Ashok Nagar,23,115.0,0.0,7,0.0,0.0
4323,2021,Balaghat,35,119.0,0.0,58,0.0,0.0
4324,2021,Barwani,96,129.0,0.0,0,0.0,0.0
4325,2021,Betul,0,67.0,0.0,86,0.0,0.0
4326,2021,Bhind,295,69.0,0.0,15,0.0,0.0
4327,2021,Bhopal,880,257.0,0.0,0,0.0,0.0
4328,2021,Burhanpur,13,63.0,0.0,74,0.0,0.0
4329,2021,Chhatarpur,340,145.0,0.0,20,0.0,0.0
4330,2021,Chhindwara,483,68.0,0.0,0,0.0,0.0
4331,2021,Damoh,0,93.0,0.0,0,0.0,0.0
4332,2021,Datia,27,31.0,0.0,32,0.0,0.0
4333,2021,Dewas,52,177.0,0.0,65,0.0,0.0
4334,2021,Dhar,66,293.0,0.0,0,0.0,0.0
4335,2021,Dindori,64,53.0,0.0,4,0.0,0.0
4336,2021,Guna,350,74.0,0.0,10,0.0,0.0
4337,2021,Gwalior,40,204.0,0.0,13,0.0,0.0
4338,2021,Harda,49,94.0,0.0,0,0.0,0.0
4339,2021,Hoshangabad,18,138.0,0.0,27,0.0,0.0
4340,2021,Indore,159,349.0,1.0,128,0.0,0.0
4341,2021,Jabalpur,401,238.0,0.0,0,0.0,0.0
4342,2021,Jhabua,23,36.0,0.0,39,0.0,0.0
4343,2021,Katni,0,56.0,0.0,0,0.0,0.0
4344,2021,Khandwa,1786,98.0,0.0,47,0.0,0.0
4345,2021,Khargone,107,236.0,0.0,66,0.0,0.0
4346,2021,Mandla,27,35.0,0.0,10,0.0,0.0
4347,2021,Mandsaur,22,118.0,0.0,115,0.0,0.0
4348,2021,Morena,48,97.0,0.0,14,0.0,0.0
4349,2021,Narsinghpur,0,124.0,0.0,37,0.0,0.0
4350,2021,Neemuch,14,51.0,0.0,52,0.0,0.0
4351,2021,Panna,24,78.0,0.0,19,0.0,0.0
4352,2021,Raisen,618,199.0,0.0,0,0.0,0.0
4353,2021,Rajgarh,633,104.0,0.0,103,0.0,0.0
4354,2021,Ratlam,63,173.0,0.0,70,0.0,0.0
4355,2021,Rewa,2512,165.0,0.0,37,0.0,0.0
4356,2021,Sagar,44,324.0,0.0,88,0.0,0.0
4357,2021,Satna,0,126.0,0.0,31,0.0,0.0
4358,2021,Seoni,781,71.0,0.0,133,0.0,0.0
4359,2021,Shahdol,0,103.0,0.0,0,0.0,0.0
4360,2021,Shajapur,36,111.0,0.0,16,0.0,0.0
4361,2021,Sheopur,51,23.0,0.0,0,0.0,0.0
4362,2021,Shivpuri,2793,116.0,0.0,82,0.0,0.0
4363,2021,Sidhi,0,36.0,0.0,0,0.0,0.0
4364,2021,Sehore,19,150.0,0.0,85,0.0,0.0
4365,2021,Singrauli,26,75.0,0.0,11,0.0,0.0
4366,2021,Tikamgarh,33,67.0,0.0,0,0.0,0.0
4367,2021,Ujjain,2238,115.0,0.0,188,0.0,0.0
4368,2021,Umaria,99,32.0,0.0,0,0.0,0.0
4369,2021,Vidisha,70,159.0,0.0,5,0.0,0.0
4371,2021,Ahmednagar,383,170.0,0.0,346,0.0,0.0
4372,2021,Akola,77,110.0,0.0,96,0.0,0.0
4373,2021,Beed,17,129.0,0.0,44,0.0,0.0
4374,2021,Bhandara,29,44.0,0.0,66,0.0,0.0
4375,2021,Buldhana,3,160.0,0.0,11,0.0,0.0
4376,2021,Chandrapur,325,128.0,0.0,72,0.0,0.0
4377,2021,Dhule,84,49.0,0.0,150,0.0,0.0
4378,2021,Gadchiroli,16,68.0,0.0,32,0.0,0.0
4379,2021,Gondia,10,69.0,0.0,49,0.0,0.0
4380,2021,Hingoli,8,40.0,0.0,22,0.0,0.0
4381,2021,Jalgaon,72,137.0,0.0,103,0.0,0.0
4382,2021,Jalna,455,70.0,0.0,421,0.0,0.0
4383,2021,Kolhapur,39,197.0,0.0,153,0.0,0.0
4384,2021,Latur,20,75.0,0.0,9,0.0,0.0
4385,2021,Nanded,46,111.0,0.0,0,0.0,0.0
4386,2021,Nandurbar,1688,44.0,0.0,163,0.0,0.0
4387,2021,Osmanabad,164,64.0,0.0,43,0.0,0.0
4388,2021,Palghar,64,52.0,0.0,188,0.0,0.0
4389,2021,Parbhani,15,77.0,0.0,8,0.0,0.0
4390,2021,Raigad,58,57.0,0.0,43,0.0,0.0
4391,2021,Ratnagiri,1390,52.0,0.0,0,0.0,0.0
4392,2021,Sangli,484,76.0,0.0,39,0.0,0.0
4393,2021,Satara,58,195.0,0.0,284,0.0,0.0
4394,2021,Sindhudurg,11,35.0,0.0,0,0.0,0.0
4395,2021,Wardha,232,101.0,0.0,7,0.0,0.0
4396,2021,Washim,1,50.0,0.0,0,0.0,0.0
4397,2021,Yavatmal,333,163.0,0.0,117,0.0,0.0
4398,2021,Bishnupur,21,16.0,0.0,0,0.0,0.0
4399,2021,Chandel,5,1.0,0.0,0,0.0,0.0
4400,2021,Churachandpur,9,4.0,0.0,1,0.0,0.0
4401,2021,Imphal East,36,21.0,0.0,0,0.0,0.0
4402,2021,Imphal West,18,14.0,0.0,1,0.0,1.0
4403,2021,Senapati,3,3.0,0.0,1,0.0,0.0
4404,2021,Tamenglong,1,0.0,0.0,0,0.0,0.0
4405,2021,Thoubal,33,17.0,0.0,1,0.0,0.0
4406,2021,Ukhrul,4,5.0,0.0,0,0.0,0.0
4414,2021,Aizawl,21,43.0,0.0,11,0.0,0.0
4415,2021,Champhai,2,7.0,0.0,0,0.0,0.0
4416,2021,Kolasib,3,13.0,0.0,0,0.0,0.0
4417,2021,Lawngtlai,1,9.0,0.0,0,0.0,0.0
4418,2021,Lunglei,9,9.0,0.0,0,0.0,0.0
4419,2021,Mamit,2,16.0,0.0,0,0.0,0.0
4420,2021,Saiha,2,0.0,0.0,1,0.0,0.0
4421,2021,Serchhip,4,7.0,0.0,0,0.0,0.0
4425,2021,Dimapur,6,15.0,0.0,4,0.0,0.0
4426,2021,Kiphire,0,0.0,0.0,2,0.0,0.0
4427,2021,Kohima,2,2.0,0.0,0,0.0,0.0
4428,2021,Longleng,1,0.0,0.0,0,0.0,0.0
4429,2021,Mokokchung,3,1.0,0.0,0,0.0,0.0
4430,2021,Mon,3,4.0,0.0,0,0.0,0.0
4431,2021,Peren,4,0.0,0.0,0,0.0,0.0
4432,2021,Phek,5,2.0,0.0,3,0.0,0.0
4433,2021,Tuensang,2,6.0,0.0,10,0.0,0.0
4434,2021,Wokha,9,2.0,0.0,1,0.0,0.0
4435,2021,Zunheboto,0,1.0,0.0,0,0.0,0.0
4436,2021,Angul,0,86.0,0.0,0,0.0,0.0
4437,2021,Balasore,266,145.0,0.0,0,0.0,0.0
4438,2021,Bhadrak,0,89.0,0.0,0,0.0,0.0
4439,2021,Boudh,0,17.0,0.0,0,0.0,0.0
4440,2021,Cuttack,0,65.0,0.0,0,0.0,0.0
4441,2021,Dhenkanal,222,66.0,0.0,0,0.0,0.0
4442,2021,Gajapati,0,43.0,0.0,0,0.0,0.0
4443,2021,Ganjam,0,124.0,0.0,0,0.0,0.0
4444,2021,Jagatsinghpur,0,61.0,0.0,0,0.0,0.0
4445,2021,Jajpur,0,161.0,0.0,0,0.0,0.0
4446,2021,Jharsuguda,0,34.0,0.0,0,0.0,0.0
4447,2021,Kalahandi,0,108.0,0.0,0,0.0,0.0
4448,2021,Kandhamal,100,83.0,0.0,0,0.0,1.0
4449,2021,Kendrapara,294,118.0,0.0,1,0.0,0.0
4450,2021,Koraput,1,93.0,0.0,0,0.0,0.0
4451,2021,Malkangiri,0,43.0,0.0,0,0.0,0.0
4452,2021,Mayurbhanj,0,172.0,0.0,0,0.0,2.0
4453,2021,Nayagarh,0,46.0,0.0,101,0.0,0.0
4454,2021,Nabarangpur,72,130.0,0.0,0,0.0,0.0
4455,2021,Nuapada,2,19.0,0.0,0,0.0,0.0
4456,2021,Puri,10,84.0,0.0,0,0.0,0.0
4457,2021,Rayagada,67,90.0,0.0,4,0.0,0.0
4458,2021,Sambalpur,0,89.0,0.0,0,0.0,0.0
4459,2021,Barnala,21,6.0,0.0,59,0.0,0.0
4460,2021,Bathinda,112,40.0,0.0,21,0.0,0.0
4461,2021,Faridkot,39,10.0,0.0,139,0.0,0.0
4462,2021,Fatehgarh Sahib,144,18.0,0.0,6,0.0,0.0
4463,2021,Fazilka,106,59.0,0.0,9,0.0,0.0
4464,2021,Gurdaspur,18,18.0,0.0,22,0.0,0.0
4465,2021,Hoshiarpur,152,22.0,0.0,20,0.0,0.0
4466,2021,Kapurthala,140,16.0,0.0,133,0.0,0.0
4467,2021,Mansa,60,24.0,0.0,34,0.0,0.0
4468,2021,Moga,79,21.0,0.0,45,0.0,0.0
4469,2021,Muktsar,51,35.0,0.0,31,0.0,0.0
4470,2021,Pathankot,48,16.0,0.0,134,0.0,0.0
4471,2021,Patiala,214,57.0,0.0,10,0.0,0.0
4472,2021,Sangrur,140,36.0,0.0,51,0.0,0.0
4473,2021,Tarn Taran,126,36.0,0.0,17,0.0,0.0
4475,2021,Ajmer,70,31.0,0.0,17,0.0,3.0
4476,2021,Alwar,0,65.0,0.0,47,0.0,0.0
4477,2021,Banswara,213,18.0,0.0,341,0.0,0.0
4478,2021,Baran,64,1.0,0.0,4,0.0,0.0
4479,2021,Barmer,7,21.0,0.0,32,0.0,0.0
4480,2021,Bharatpur,5241,95.0,0.0,130,0.0,0.0
4481,2021,Bhilwara,0,55.0,0.0,100,0.0,1.0
4482,2021,Bikaner,1637,23.0,0.0,176,0.0,0.0
4483,2021,Bundi,451,21.0,0.0,602,0.0,0.0
4484,2021,Chittorgarh,626,52.0,0.0,314,0.0,0.0
4485,2021,Churu,1302,27.0,0.0,88,0.0,0.0
4486,2021,Dausa,1573,5.0,0.0,441,0.0,0.0
4487,2021,Dholpur,1078,21.0,0.0,36,0.0,0.0
4488,2021,Dungarpur,48,11.0,0.0,245,0.0,0.0
4489,2021,Hanumangarh,753,10.0,0.0,191,0.0,0.0
4490,2021,Jaipur Rural,1831,16.0,0.0,170,0.0,1.0
4491,2021,Jaisalmer,123,5.0,0.0,60,0.0,0.0
4492,2021,Jalore,2,0.0,0.0,64,0.0,0.0
4493,2021,Jhalawar,18,14.0,0.0,0,0.0,0.0
4494,2021,Jhunjhunu,1406,22.0,0.0,361,0.0,0.0
4495,2021,Jodhpur Rural,400,14.0,0.0,5,0.0,0.0
4496,2021,Karauli,2809,10.0,0.0,166,0.0,0.0
4497,2021,Nagaur,990,30.0,0.0,302,0.0,0.0
4498,2021,Pali,2097,37.0,0.0,72,0.0,0.0
4499,2021,Pratapgarh,235,11.0,0.0,31,0.0,0.0
4531,2021,Rajsamand,12,25.0,0.0,16,0.0,0.0
4532,2021,Sawai Madhopur,1725,33.0,0.0,282,0.0,0.0
4533,2021,Sikar,3112,34.0,0.0,138,0.0,0.0
4534,2021,Sirohi,331,41.0,0.0,161,0.0,0.0
4535,2021,Tonk,635,25.0,0.0,32,0.0,0.0
4536,2021,Udaipur,508,134.0,0.0,279,0.0,0.0
4537,2021,Ariyalur,2556,108.0,0.0,3,0.0,0.0
4538,2021,Chennai,28417,458.0,0.0,35188,0.0,0.0
4539,2021,Coimbatore,5848,153.0,0.0,71,0.0,0.0
4540,2021,Cuddalore,7403,194.0,0.0,1488,0.0,0.0
4541,2021,Dharmapuri,3210,86.0,0.0,308,0.0,0.0
4542,2021,Dindigul,7755,136.0,0.0,829,0.0,0.0
4543,2021,Erode,461,129.0,0.0,1025,0.0,0.0
4544,2021,Kanchipuram,1625,34.0,0.0,5309,0.0,0.0
4545,2021,Kanyakumari,22,194.0,0.0,4052,0.0,0.0
4546,2021,Karur,4505,74.0,0.0,0,0.0,0.0
4547,2021,Krishnagiri,1150,89.0,0.0,31,0.0,0.0
4548,2021,Madurai,2316,133.0,0.0,82,0.0,0.0
4549,2021,Nagapattinam,6185,109.0,0.0,1628,0.0,0.0
4550,2021,Namakkal,3247,153.0,0.0,1326,0.0,0.0
4551,2021,Nilgiris,665,82.0,0.0,196,0.0,0.0
4552,2021,Perambalur,1818,54.0,0.0,0,0.0,0.0
4553,2021,Salem,1343,162.0,0.0,0,0.0,0.0
4554,2021,Thanjavur,16763,148.0,0.0,0,0.0,0.0
4555,2021,Theni,5696,175.0,0.0,687,0.0,0.0
4556,2021,Thoothukudi,1604,177.0,0.0,1281,0.0,0.0
4557,2021,Tiruppur,8842,76.0,0.0,0,0.0,0.0
4558,2021,Vellore,70,55.0,0.0,1042,0.0,0.0
4559,2021,Virudhunagar,769,124.0,0.0,225,0.0,0.0
4564,2021,Adilabad,25,30.0,0.0,13,0.0,0.0
4565,2021,Bhadradri Kothagudem,315,164.0,0.0,36,0.0,0.0
4566,2021,Kamareddy ,167,46.0,0.0,0,0.0,0.0
4567,2021,Mahabubabad,29,47.0,0.0,1,0.0,0.0
4568,2021,Medak,386,64.0,0.0,52,0.0,0.0
4569,2021,Nagarkurnool,479,55.0,0.0,21,0.0,0.0
4570,2021,Nalgonda,3385,107.0,0.0,51,0.0,0.0
4571,2021,Nirmal,151,21.0,0.0,10,0.0,0.0
4572,2021,Sangareddy,578,56.0,0.0,31,0.0,0.0
4573,2021,Suryapet,1166,91.0,0.0,9,0.0,0.0
4574,2021,Vikarabad,849,184.0,0.0,43,0.0,0.0
4575,2021,Wanaparthy,172,58.0,0.0,23,0.0,0.0
4577,2021,Dhalai,0,13.0,0.0,0,0.0,0.0
4578,2021,Gomati,94,18.0,0.0,2,0.0,0.0
4579,2021,Unakoti,36,18.0,0.0,0,0.0,0.0
4580,2021,Agra,214,73.0,0.0,0,0.0,0.0
4581,2021,Aligarh,1414,221.0,0.0,234,0.0,0.0
4582,2021,Prayagraj,95,68.0,0.0,84,0.0,0.0
4583,2021,Ambedkar Nagar,760,37.0,0.0,264,0.0,0.0
4584,2021,Amethi,0,71.0,0.0,0,0.0,0.0
4585,2021,Amroha,393,63.0,0.0,420,0.0,0.0
4586,2021,Auraiya,0,72.0,0.0,349,0.0,0.0
4587,2021,Azamgarh,1836,88.0,0.0,120,0.0,0.0
4588,2021,Baghpat,904,71.0,0.0,746,0.0,0.0
4589,2021,Bahraich,0,124.0,0.0,83,0.0,0.0
4590,2021,Ballia,24,80.0,0.0,753,0.0,0.0
4623,2021,Banda,201,110.0,0.0,93,0.0,0.0
4624,2021,Barabanki,0,103.0,0.0,260,0.0,0.0
4625,2021,Bareilly,3451,164.0,0.0,971,0.0,0.0
4626,2021,Basti,0,62.0,0.0,389,0.0,0.0
4627,2021,Bijnor,280,96.0,0.0,650,0.0,0.0
4628,2021,Chitrakoot,128,40.0,0.0,59,0.0,0.0
4629,2021,Deoria,0,25.0,0.0,0,0.0,0.0
4630,2021,Etah,12,57.0,0.0,426,0.0,0.0
4631,2021,Etawah,15,75.0,0.0,73,0.0,0.0
4632,2021,Ayodhya,63,26.0,0.0,108,0.0,0.0
4633,2021,Fatehpur,426,127.0,0.0,51,0.0,0.0
4634,2021,Firozabad,665,130.0,0.0,0,0.0,0.0
4635,2021,Ghaziabad,246,163.0,0.0,1893,0.0,0.0
4636,2021,Ghazipur,608,119.0,0.0,168,0.0,0.0
4637,2021,Gonda,858,69.0,0.0,129,0.0,0.0
4638,2021,Gorakhpur,2784,184.0,0.0,723,0.0,0.0
4671,2021,Hapur,17,98.0,0.0,170,0.0,0.0
4672,2021,Hardoi,0,85.0,0.0,412,0.0,0.0
4673,2021,Hathras,355,74.0,0.0,11,0.0,0.0
4674,2021,Jalaun,240,47.0,0.0,64,0.0,0.0
4675,2021,Jaunpur,437,141.0,0.0,399,0.0,0.0
4676,2021,Jhansi,516,54.0,0.0,298,0.0,0.0
4677,2021,Kannauj,1150,98.0,0.0,292,0.0,0.0
4678,2021,Kanpur Dehat,369,82.0,0.0,157,0.0,0.0
4679,2021,Kasganj,1236,67.0,0.0,2907,0.0,0.0
4680,2021,Kaushambi,1375,51.0,0.0,171,0.0,0.0
4681,2021,Kushi Nagar,0,72.0,0.0,1016,0.0,0.0
4682,2021,Lalitpur,263,46.0,0.0,22,0.0,0.0
4683,2021,Maharajganj,285,86.0,0.0,0,0.0,0.0
4684,2021,Mahoba,8,58.0,0.0,25,0.0,0.0
4685,2021,Mainpuri,33,72.0,0.0,0,0.0,0.0
4686,2021,Mathura,3113,307.0,0.0,253,0.0,0.0
4687,2021,Mau,12,124.0,0.0,97,0.0,0.0
4688,2021,Meerut,108,85.0,0.0,167,0.0,0.0
4689,2021,Mirzapur,311,59.0,0.0,307,0.0,0.0
4690,2021,Moradabad,0,186.0,0.0,147,0.0,0.0
4691,2021,Muzaffarnagar,771,71.0,0.0,428,0.0,0.0
4692,2021,Pilibhit,161,103.0,0.0,349,0.0,0.0
4725,2021,Rampur,80,58.0,0.0,420,0.0,0.0
4726,2021,Saharanpur,484,123.0,0.0,1028,0.0,0.0
4727,2021,Sambhal,73,71.0,0.0,226,0.0,0.0
4728,2021,Sant Kabirnagar,455,52.0,0.0,309,0.0,0.0
4729,2021,Shahjahanpur,873,124.0,0.0,832,0.0,0.0
4730,2021,Shamli,238,57.0,0.0,185,0.0,0.0
4731,2021,Sitapur,0,126.0,0.0,496,0.0,0.0
4732,2021,Sonbhadra,78,81.0,0.0,59,0.0,0.0
4733,2021,Bhadohi,82,44.0,0.0,124,0.0,0.0
4734,2021,Sultanpur,2,84.0,0.0,209,0.0,0.0
4735,2021,Unnao,0,147.0,0.0,0,0.0,0.0
4736,2021,Almora,181,20.0,0.0,10,0.0,0.0
4737,2021,Bageshwar,0,11.0,0.0,0,0.0,0.0
4738,2021,Chamoli,15,10.0,0.0,0,0.0,0.0
4739,2021,Champawat,6,13.0,0.0,22,0.0,0.0
4740,2021,Dehradun,2,182.0,0.0,700,0.0,0.0
4741,2021,Haridwar,1303,132.0,0.0,1041,0.0,0.0
4742,2021,Nainital,1110,83.0,0.0,1319,0.0,0.0
4743,2021,Pithoragarh,4,24.0,0.0,0,0.0,0.0
4744,2021,Rudra Prayag,16,3.0,0.0,0,0.0,0.0
4745,2021,Udhamsingh Nagar,1292,250.0,0.0,158,0.0,0.0
4746,2021,Uttarkashi,77,18.0,0.0,107,0.0,0.0
4747,2021,Alipurduar,209,85.0,0.0,51,0.0,0.0
4748,2021,Bankura,150,46.0,0.0,6,0.0,0.0
4749,2021,Birbhum,77,69.0,0.0,177,0.0,0.0
4750,2021,Coochbehar,1583,114.0,0.0,599,0.0,0.0
4751,2021,Dakshin Dinajpur,73,43.0,0.0,15,0.0,0.0
4752,2021,Darjeeling,325,52.0,0.0,76,0.0,0.0
4753,2021,Jalpaiguri,1196,107.0,0.0,262,0.0,0.0
4754,2021,Jhargram,334,23.0,0.0,2,0.0,0.0
4755,2021,Kolkata,1346,189.0,0.0,352,0.0,0.0
4756,2021,Malda,354,204.0,0.0,47,0.0,0.0
4757,2021,Paschim Medinipur,1271,85.0,0.0,20,0.0,0.0
4758,2021,Purulia,885,43.0,0.0,5,0.0,0.0
4759,2021,Kalimpong,88,27.0,0.0,37,0.0,0.0
4760,2021,Purba Bardhaman,2639,92.0,0.0,11,0.0,0.0
4761,2021,South Andaman,7,60.0,0.0,27,0.0,0.0
4762,2021,Chandigarh,178,8.0,0.0,27,0.0,0.0
4763,2021,Daman,11,11.0,0.0,1,0.0,0.0
4764,2021,Diu,1,1.0,0.0,0,0.0,0.0
4765,2021,New Delhi,46,13.0,0.0,0,0.0,0.0
4766,2021,Shahdara,21,90.0,0.0,1,0.0,0.0
4767,2021,Kargil,42,0.0,0.0,0,0.0,0.0
4768,2021,Leh,11,0.0,0.0,2,0.0,0.0
4769,2021,Lakshadweep,33,14.0,0.0,4,0.0,0.0
4770,2021,Karaikal,0,0.0,0.0,0,0.0,0.0
4771,2021,Puducherry,1130,88.0,0.0,33,0.0,0.0
4774,2022,Chittoor,569,54.0,0.0,10,0.0,0.0
4775,2022,East Godavari,399,127.0,0.0,15,0.0,0.0
4777,2022,Guntur,174,150.0,0.0,17,0.0,0.0
4779,2022,Krishna,534,123.0,0.0,25,0.0,0.0
4780,2022,Kurnool,450,35.0,0.0,2,0.0,0.0
4784,2022,Srikakulam,204,51.0,0.0,20,0.0,0.0
4785,2022,Visakhapatnam,357,123.0,0.0,44,0.0,0.0
4786,2022,Vizianagaram,33,47.0,0.0,50,0.0,0.0
4787,2022,West Godavari,666,110.0,0.0,129,0.0,0.0
4788,2022,Anjaw,0,2.0,0.0,0,0.0,0.0
4789,2022,Changlang,14,2.0,0.0,0,0.0,0.0
4790,2022,Dibang Valley,2,0.0,0.0,0,0.0,0.0
4791,2022,Kurung Kumey,8,0.0,0.0,0,0.0,0.0
4792,2022,Lohit,7,0.0,0.0,1,0.0,0.0
4793,2022,Longding,2,2.0,0.0,0,0.0,0.0
4794,2022,Lower Dibang Valley,2,0.0,0.0,0,0.0,0.0
4795,2022,Tawang,3,1.0,0.0,0,0.0,0.0
4796,2022,Tirap,3,0.0,0.0,0,0.0,0.0
4797,2022,Namsai,2,2.0,0.0,0,0.0,0.0
4798,2022,Siang,7,0.0,0.0,0,0.0,0.0
4799,2022,Kamle,9,0.0,0.0,0,0.0,0.0
4800,2022,Lower Siang,2,0.0,0.0,0,0.0,0.0
4801,2022,Leparada,1,2.0,0.0,0,0.0,0.0
4803,2022,Barpeta,383,93.0,0.0,22,0.0,0.0
4804,2022,Baksa,6,35.0,0.0,8,0.0,0.0
4805,2022,Bongaigaon,126,83.0,0.0,45,0.0,0.0
4806,2022,Cachar,783,62.0,0.0,3,0.0,0.0
4807,2022,Chirang,7,42.0,0.0,0,0.0,0.0
4808,2022,Darrang,328,80.0,0.0,8,0.0,0.0
4809,2022,Dhemaji,18,45.0,0.0,4,0.0,0.0
4810,2022,Dhubri,228,103.0,0.0,2,0.0,0.0
4811,2022,Dibrugarh,93,74.0,0.0,31,0.0,0.0
4812,2022,Goalpara,0,32.0,0.0,0,0.0,0.0
4813,2022,Golaghat,161,50.0,0.0,56,0.0,0.0
4814,2022,Hailakandi,48,63.0,0.0,5,0.0,0.0
4815,2022,Jorhat,101,41.0,0.0,12,0.0,0.0
4816,2022,Karbi Anglong,35,22.0,0.0,0,0.0,0.0
4817,2022,Karimganj,714,59.0,0.0,29,0.0,0.0
4818,2022,Kokrajhar,141,55.0,0.0,149,0.0,0.0
4819,2022,Lakhimpur,64,52.0,0.0,16,0.0,0.0
4820,2022,Morigaon,15,138.0,0.0,102,0.0,0.0
4821,2022,Dima Hasao,13,6.0,0.0,3,0.0,0.0
4822,2022,Nagaon,599,117.0,0.0,45,0.0,0.0
4823,2022,Nalbari,140,30.0,0.0,6,0.0,0.0
4824,2022,Sonitpur,62,49.0,0.0,0,0.0,0.0
4825,2022,Tinsukia,274,76.0,0.0,0,0.0,0.0
4826,2022,Udalguri,0,50.0,0.0,13,0.0,0.0
4827,2022,Majuli,23,15.0,0.0,1,0.0,0.0
4828,2022,Biswanath,45,48.0,0.0,11,0.0,0.0
4829,2022,Hojai,34,80.0,0.0,7,0.0,0.0
4830,2022,Charaideo,14,34.0,0.0,5,0.0,0.0
4833,2022,Araria,0,41.0,0.0,29,0.0,0.0
4834,2022,Arwal,0,21.0,0.0,25,0.0,0.0
4835,2022,Aurangabad,4,62.0,0.0,36,0.0,0.0
4836,2022,Banka,1,33.0,0.0,5,0.0,0.0
4837,2022,Begusarai,0,29.0,0.0,0,0.0,0.0
4838,2022,Bhagalpur,0,135.0,0.0,151,0.0,0.0
4839,2022,Bhojpur,0,59.0,0.0,0,0.0,0.0
4840,2022,Buxar,0,44.0,0.0,2,0.0,0.0
4841,2022,Darbhanga,589,35.0,0.0,287,0.0,0.0
4842,2022,Gaya,0,117.0,0.0,80,0.0,0.0
4843,2022,Gopalganj,0,37.0,0.0,0,0.0,0.0
4844,2022,Jamui,0,27.0,0.0,0,0.0,0.0
4845,2022,Jehanabad,0,21.0,0.0,0,0.0,0.0
4846,2022,Katihar,0,67.0,0.0,7,0.0,0.0
4847,2022,Khagaria,0,34.0,0.0,0,0.0,0.0
4848,2022,Kishanganj,1,31.0,0.0,114,0.0,0.0
4849,2022,Lakhisarai,2,18.0,0.0,2,0.0,0.0
4850,2022,Madhepura,0,35.0,0.0,15,0.0,10.0
